sig_id	type	common_name	source	source_id	method	coef	consensus
13389	D1	huperzine-a	LINCS	BRD-K45888792	LIMMA_t	trt	0
13390	D1	BRD-K45889441	LINCS	BRD-K45889441	LIMMA_t	trt	1
13391	D1	BRD-K45891353	LINCS	BRD-K45891353	LIMMA_t	trt	1
13392	D1	BRD-K45892018	LINCS	BRD-K45892018	LIMMA_t	trt	1
13393	D1	BRD-K45919129	LINCS	BRD-K45919129	LIMMA_t	trt	1
13394	D1	BRD-K45929778	LINCS	BRD-K45929778	LIMMA_t	trt	1
13395	D1	BRD-K45932120	LINCS	BRD-K45932120	LIMMA_t	trt	1
13396	D1	BRD-K45937204	LINCS	BRD-K45937204	LIMMA_t	trt	1
13397	D1	BRD-K45937240	LINCS	BRD-K45937240	LIMMA_t	trt	1
13398	D1	BRD-K45941745	LINCS	BRD-K45941745	LIMMA_t	trt	1
13399	D1	BRD-K45955794	LINCS	BRD-K45955794	LIMMA_t	trt	1
13400	D1	BRD-K45956042	LINCS	BRD-K45956042	LIMMA_t	trt	1
13401	D1	BRD-K45986013	LINCS	BRD-K45986013	LIMMA_t	trt	1
13402	D1	auranofin	LINCS	BRD-K45995181	LIMMA_t	trt	0
13403	D1	BRD-K45998529	LINCS	BRD-K45998529	LIMMA_t	trt	1
13404	D1	BRD-K46003436	LINCS	BRD-K46003436	LIMMA_t	trt	1
13405	D1	BRD-K46004847	LINCS	BRD-K46004847	LIMMA_t	trt	1
13406	D1	BRD-K46005840	LINCS	BRD-K46005840	LIMMA_t	trt	1
13407	D1	BRD-K46017924	LINCS	BRD-K46017924	LIMMA_t	trt	1
13408	D1	BRD-K46033477	LINCS	BRD-K46033477	LIMMA_t	trt	1
13409	D1	BRD-K46040098	LINCS	BRD-K46040098	LIMMA_t	trt	1
13410	D1	BRD-K46065939	LINCS	BRD-K46065939	LIMMA_t	trt	1
13411	D1	BRD-K46080444	LINCS	BRD-K46080444	LIMMA_t	trt	1
13412	D1	BRD-K46092809	LINCS	BRD-K46092809	LIMMA_t	trt	1
13413	D1	BRD-K46096244	LINCS	BRD-K46096244	LIMMA_t	trt	1
13414	D1	BRD-K46098747	LINCS	BRD-K46098747	LIMMA_t	trt	1
13415	D1	BRD-K46118045	LINCS	BRD-K46118045	LIMMA_t	trt	1
13416	D1	BRD-K46120075	LINCS	BRD-K46120075	LIMMA_t	trt	1
13417	D1	BRD-K46123637	LINCS	BRD-K46123637	LIMMA_t	trt	1
13418	D1	tyloxapol	LINCS	BRD-K46156294	LIMMA_t	trt	1
13419	D1	BRD-K46171293	LINCS	BRD-K46171293	LIMMA_t	trt	1
13420	D1	BRD-K46176518	LINCS	BRD-K46176518	LIMMA_t	trt	1
13421	D1	BRD-K46178029	LINCS	BRD-K46178029	LIMMA_t	trt	1
13422	D1	BRD-K46183911	LINCS	BRD-K46183911	LIMMA_t	trt	1
13423	D1	BRD-K46184370	LINCS	BRD-K46184370	LIMMA_t	trt	1
13424	D1	BRD-K46192888	LINCS	BRD-K46192888	LIMMA_t	trt	1
13425	D1	BRD-K46205969	LINCS	BRD-K46205969	LIMMA_t	trt	1
13426	D1	BRD-K46206861	LINCS	BRD-K46206861	LIMMA_t	trt	1
13427	D1	BRD-K46211110	LINCS	BRD-K46211110	LIMMA_t	trt	1
13428	D1	tolazoline	LINCS	BRD-K46211610	LIMMA_t	trt	1
13429	D1	BRD-K46232974	LINCS	BRD-K46232974	LIMMA_t	trt	1
13430	D1	BRD-K46242161	LINCS	BRD-K46242161	LIMMA_t	trt	1
13431	D1	BRD-K46261417	LINCS	BRD-K46261417	LIMMA_t	trt	1
13432	D1	BRD-K46267071	LINCS	BRD-K46267071	LIMMA_t	trt	1
13433	D1	BRD-K46268437	LINCS	BRD-K46268437	LIMMA_t	trt	1
13434	D1	BRD-K46273627	LINCS	BRD-K46273627	LIMMA_t	trt	1
13435	D1	BRD-K46284961	LINCS	BRD-K46284961	LIMMA_t	trt	1
13436	D1	BRD-K46295497	LINCS	BRD-K46295497	LIMMA_t	trt	1
13437	D1	BRD-K46298622	LINCS	BRD-K46298622	LIMMA_t	trt	1
13438	D1	BRD-K46300014	LINCS	BRD-K46300014	LIMMA_t	trt	1
13439	D1	BRD-K46319090	LINCS	BRD-K46319090	LIMMA_t	trt	1
13440	D1	BRD-K46343228	LINCS	BRD-K46343228	LIMMA_t	trt	1
13441	D1	BRD-K46359800	LINCS	BRD-K46359800	LIMMA_t	trt	1
13442	D1	BRD-K46362951	LINCS	BRD-K46362951	LIMMA_t	trt	1
13443	D1	BRD-K46370825	LINCS	BRD-K46370825	LIMMA_t	trt	1
13444	D1	BRD-K46373671	LINCS	BRD-K46373671	LIMMA_t	trt	1
13445	D1	BRD-K46373821	LINCS	BRD-K46373821	LIMMA_t	trt	1
13446	D1	BRD-K46378421	LINCS	BRD-K46378421	LIMMA_t	trt	1
13447	D1	BRD-K46381939	LINCS	BRD-K46381939	LIMMA_t	trt	1
13448	D1	BRD-K46384573	LINCS	BRD-K46384573	LIMMA_t	trt	1
13449	D1	BRD-K46385262	LINCS	BRD-K46385262	LIMMA_t	trt	1
13450	D1	BRD-K46396728	LINCS	BRD-K46396728	LIMMA_t	trt	1
13451	D1	BRD-K46407773	LINCS	BRD-K46407773	LIMMA_t	trt	1
13452	D1	BRD-K46419847	LINCS	BRD-K46419847	LIMMA_t	trt	1
13453	D1	GR-55562	LINCS	BRD-K46441700	LIMMA_t	trt	1
13454	D1	BRD-K46445327	LINCS	BRD-K46445327	LIMMA_t	trt	1
13455	D1	BRD-K46447740	LINCS	BRD-K46447740	LIMMA_t	trt	1
13456	D1	BRD-K46448313	LINCS	BRD-K46448313	LIMMA_t	trt	1
13457	D1	BRD-K46450665	LINCS	BRD-K46450665	LIMMA_t	trt	1
13458	D1	BRD-K46473681	LINCS	BRD-K46473681	LIMMA_t	trt	1
13459	D1	BRD-K46476822	LINCS	BRD-K46476822	LIMMA_t	trt	1
13460	D1	BRD-K46477974	LINCS	BRD-K46477974	LIMMA_t	trt	1
13461	D1	BRD-K46489288	LINCS	BRD-K46489288	LIMMA_t	trt	1
13462	D1	BRD-K46496627	LINCS	BRD-K46496627	LIMMA_t	trt	1
13463	D1	BRD-K46498981	LINCS	BRD-K46498981	LIMMA_t	trt	1
13464	D1	etoposide	LINCS	BRD-K46503544	LIMMA_t	trt	0
13465	D1	BRD-K46504268	LINCS	BRD-K46504268	LIMMA_t	trt	1
13466	D1	BRD-K46512534	LINCS	BRD-K46512534	LIMMA_t	trt	1
13467	D1	BRD-K46512834	LINCS	BRD-K46512834	LIMMA_t	trt	1
13468	D1	BRD-K46522835	LINCS	BRD-K46522835	LIMMA_t	trt	1
13469	D1	pramocaine	LINCS	BRD-K46523383	LIMMA_t	trt	1
13470	D1	methyl-benzethonium	LINCS	BRD-K46531780	LIMMA_t	trt	1
13471	D1	BRD-K46532897	LINCS	BRD-K46532897	LIMMA_t	trt	1
13472	D1	BRD-K46532981	LINCS	BRD-K46532981	LIMMA_t	trt	1
13473	D1	BRD-K46533463	LINCS	BRD-K46533463	LIMMA_t	trt	1
13474	D1	BRD-K46544760	LINCS	BRD-K46544760	LIMMA_t	trt	1
13475	D1	BRD-K46549154	LINCS	BRD-K46549154	LIMMA_t	trt	1
13476	D1	BRD-K46561506	LINCS	BRD-K46561506	LIMMA_t	trt	1
13477	D1	BRD-K46562045	LINCS	BRD-K46562045	LIMMA_t	trt	1
13478	D1	BRD-K46574442	LINCS	BRD-K46574442	LIMMA_t	trt	1
13479	D1	acetylsalicylsalicylic-acid	LINCS	BRD-K46585355	LIMMA_t	trt	1
13480	D1	BRD-K46592487	LINCS	BRD-K46592487	LIMMA_t	trt	1
13481	D1	BRD-K46593635	LINCS	BRD-K46593635	LIMMA_t	trt	1
13482	D1	BRD-K46599299	LINCS	BRD-K46599299	LIMMA_t	trt	1
13483	D1	BRD-K46604793	LINCS	BRD-K46604793	LIMMA_t	trt	1
13484	D1	BRD-K46610687	LINCS	BRD-K46610687	LIMMA_t	trt	1
13485	D1	BRD-K46622484	LINCS	BRD-K46622484	LIMMA_t	trt	1
13486	D1	BRD-K46625537	LINCS	BRD-K46625537	LIMMA_t	trt	1
13487	D1	BRD-K46629170	LINCS	BRD-K46629170	LIMMA_t	trt	1
13488	D1	BRD-K46653995	LINCS	BRD-K46653995	LIMMA_t	trt	1
13489	D1	BRD-K46658587	LINCS	BRD-K46658587	LIMMA_t	trt	1
13490	D1	BRD-K46661156	LINCS	BRD-K46661156	LIMMA_t	trt	1
13491	D1	BRD-K46663433	LINCS	BRD-K46663433	LIMMA_t	trt	1
13492	D1	BRD-K46664882	LINCS	BRD-K46664882	LIMMA_t	trt	1
13493	D1	BRD-K46666779	LINCS	BRD-K46666779	LIMMA_t	trt	1
13494	D1	BRD-K46674611	LINCS	BRD-K46674611	LIMMA_t	trt	1
13495	D1	BRD-K46692335	LINCS	BRD-K46692335	LIMMA_t	trt	1
13496	D1	BRD-K46707147	LINCS	BRD-K46707147	LIMMA_t	trt	1
13497	D1	BRD-K46707574	LINCS	BRD-K46707574	LIMMA_t	trt	1
13498	D1	BRD-K46707636	LINCS	BRD-K46707636	LIMMA_t	trt	1
13499	D1	BRD-K46709181	LINCS	BRD-K46709181	LIMMA_t	trt	1
13500	D1	BRD-K46714753	LINCS	BRD-K46714753	LIMMA_t	trt	1
13501	D1	BRD-K46718584	LINCS	BRD-K46718584	LIMMA_t	trt	1
13502	D1	BRD-K46732958	LINCS	BRD-K46732958	LIMMA_t	trt	1
13503	D1	BRD-K46734661	LINCS	BRD-K46734661	LIMMA_t	trt	1
13504	D1	alosetron	LINCS	BRD-K46742498	LIMMA_t	trt	1
13505	D1	BRD-K46746423	LINCS	BRD-K46746423	LIMMA_t	trt	1
13506	D1	BRD-K46746428	LINCS	BRD-K46746428	LIMMA_t	trt	1
13507	D1	BRD-K46751125	LINCS	BRD-K46751125	LIMMA_t	trt	1
13508	D1	BRD-K46760727	LINCS	BRD-K46760727	LIMMA_t	trt	1
13509	D1	BRD-K46766834	LINCS	BRD-K46766834	LIMMA_t	trt	1
13510	D1	BRD-K46769156	LINCS	BRD-K46769156	LIMMA_t	trt	1
13511	D1	BRD-K46774516	LINCS	BRD-K46774516	LIMMA_t	trt	1
13512	D1	BRD-K46792957	LINCS	BRD-K46792957	LIMMA_t	trt	1
13513	D1	BRD-K46796516	LINCS	BRD-K46796516	LIMMA_t	trt	1
13514	D1	BRD-K46807184	LINCS	BRD-K46807184	LIMMA_t	trt	1
13515	D1	BRD-K46808525	LINCS	BRD-K46808525	LIMMA_t	trt	1
13516	D1	BRD-K46810582	LINCS	BRD-K46810582	LIMMA_t	trt	1
13517	D1	BRD-K46811723	LINCS	BRD-K46811723	LIMMA_t	trt	1
13518	D1	BRD-K46814258	LINCS	BRD-K46814258	LIMMA_t	trt	1
13519	D1	BRD-K46815185	LINCS	BRD-K46815185	LIMMA_t	trt	1
13520	D1	BRD-K46836114	LINCS	BRD-K46836114	LIMMA_t	trt	1
13521	D1	BRD-K46842958	LINCS	BRD-K46842958	LIMMA_t	trt	1
13522	D1	BRD-K46849651	LINCS	BRD-K46849651	LIMMA_t	trt	1
13523	D1	KU-C103672	LINCS	BRD-K46872340	LIMMA_t	trt	1
13524	D1	BRD-K46911271	LINCS	BRD-K46911271	LIMMA_t	trt	1
13525	D1	BG-1025	LINCS	BRD-K46918889	LIMMA_t	trt	1
13526	D1	BRD-K46920162	LINCS	BRD-K46920162	LIMMA_t	trt	1
13527	D1	BRD-K46932228	LINCS	BRD-K46932228	LIMMA_t	trt	1
13528	D1	BRD-K46936109	LINCS	BRD-K46936109	LIMMA_t	trt	1
13529	D1	BRD-K46943684	LINCS	BRD-K46943684	LIMMA_t	trt	1
13530	D1	BRD-K46959535	LINCS	BRD-K46959535	LIMMA_t	trt	1
13531	D1	BRD-K46965430	LINCS	BRD-K46965430	LIMMA_t	trt	1
13532	D1	BRD-K46980879	LINCS	BRD-K46980879	LIMMA_t	trt	1
13533	D1	BRD-K46998548	LINCS	BRD-K46998548	LIMMA_t	trt	1
13534	D1	BRD-K46999092	LINCS	BRD-K46999092	LIMMA_t	trt	1
13535	D1	BRD-K47002284	LINCS	BRD-K47002284	LIMMA_t	trt	1
13536	D1	BRD-K47006988	LINCS	BRD-K47006988	LIMMA_t	trt	1
13537	D1	BRD-K47014407	LINCS	BRD-K47014407	LIMMA_t	trt	1
13538	D1	BRD-K47018052	LINCS	BRD-K47018052	LIMMA_t	trt	1
13539	D1	BRD-K47020544	LINCS	BRD-K47020544	LIMMA_t	trt	1
13540	D1	BRD-K47024121	LINCS	BRD-K47024121	LIMMA_t	trt	1
13541	D1	BRD-K47029744	LINCS	BRD-K47029744	LIMMA_t	trt	1
13542	D1	BRD-K47031124	LINCS	BRD-K47031124	LIMMA_t	trt	1
13543	D1	BRD-K47033137	LINCS	BRD-K47033137	LIMMA_t	trt	1
13544	D1	fluocinonide	LINCS	BRD-K47036706	LIMMA_t	trt	0
13545	D1	BRD-K47036878	LINCS	BRD-K47036878	LIMMA_t	trt	1
13546	D1	BRD-K47037681	LINCS	BRD-K47037681	LIMMA_t	trt	1
13547	D1	BRD-K47064511	LINCS	BRD-K47064511	LIMMA_t	trt	1
13548	D1	BRD-K47070211	LINCS	BRD-K47070211	LIMMA_t	trt	1
13549	D1	BRD-K47071092	LINCS	BRD-K47071092	LIMMA_t	trt	1
13550	D1	BRD-K47077178	LINCS	BRD-K47077178	LIMMA_t	trt	1
13551	D1	BRD-K47078472	LINCS	BRD-K47078472	LIMMA_t	trt	1
13552	D1	BRD-K47094330	LINCS	BRD-K47094330	LIMMA_t	trt	1
13553	D1	BRD-K47102646	LINCS	BRD-K47102646	LIMMA_t	trt	1
13554	D1	BRD-K47105955	LINCS	BRD-K47105955	LIMMA_t	trt	1
13555	D1	BRD-K47119747	LINCS	BRD-K47119747	LIMMA_t	trt	1
13556	D1	BRD-K47121420	LINCS	BRD-K47121420	LIMMA_t	trt	1
13557	D1	BRD-K47123716	LINCS	BRD-K47123716	LIMMA_t	trt	1
13558	D1	BRD-K47131467	LINCS	BRD-K47131467	LIMMA_t	trt	1
13559	D1	BRD-K47156219	LINCS	BRD-K47156219	LIMMA_t	trt	1
13560	D1	BRD-K47170156	LINCS	BRD-K47170156	LIMMA_t	trt	1
13561	D1	BRD-K47173028	LINCS	BRD-K47173028	LIMMA_t	trt	1
13562	D1	BRD-K47203692	LINCS	BRD-K47203692	LIMMA_t	trt	1
13563	D1	BRD-K47204106	LINCS	BRD-K47204106	LIMMA_t	trt	1
13564	D1	BRD-K47214596	LINCS	BRD-K47214596	LIMMA_t	trt	1
13565	D1	BRD-K47234370	LINCS	BRD-K47234370	LIMMA_t	trt	1
13566	D1	BRD-K47240178	LINCS	BRD-K47240178	LIMMA_t	trt	1
13567	D1	progesterone	LINCS	BRD-K47244735	LIMMA_t	trt	0
13568	D1	BRD-K47247219	LINCS	BRD-K47247219	LIMMA_t	trt	1
13569	D1	BRD-K47272214	LINCS	BRD-K47272214	LIMMA_t	trt	1
13570	D1	BRD-K47277477	LINCS	BRD-K47277477	LIMMA_t	trt	1
13571	D1	BRD-K47284302	LINCS	BRD-K47284302	LIMMA_t	trt	1
13572	D1	BRD-K47295867	LINCS	BRD-K47295867	LIMMA_t	trt	1
13573	D1	BRD-K47301880	LINCS	BRD-K47301880	LIMMA_t	trt	1
13574	D1	BRD-K47303556	LINCS	BRD-K47303556	LIMMA_t	trt	1
13575	D1	BRD-K47327334	LINCS	BRD-K47327334	LIMMA_t	trt	1
13576	D1	lysylphenylalanyl-tyrosine	LINCS	BRD-K47328134	LIMMA_t	trt	1
13577	D1	BRD-K47342144	LINCS	BRD-K47342144	LIMMA_t	trt	1
13578	D1	BRD-K47366586	LINCS	BRD-K47366586	LIMMA_t	trt	1
13579	D1	BRD-K47368357	LINCS	BRD-K47368357	LIMMA_t	trt	1
13580	D1	BRD-K47371343	LINCS	BRD-K47371343	LIMMA_t	trt	1
13581	D1	BRD-K47378397	LINCS	BRD-K47378397	LIMMA_t	trt	1
13582	D1	BRD-K47380281	LINCS	BRD-K47380281	LIMMA_t	trt	1
13583	D1	BRD-K47394228	LINCS	BRD-K47394228	LIMMA_t	trt	1
13584	D1	BRD-K47396627	LINCS	BRD-K47396627	LIMMA_t	trt	1
13585	D1	nifenazone	LINCS	BRD-K47407372	LIMMA_t	trt	1
13586	D1	BRD-K47407883	LINCS	BRD-K47407883	LIMMA_t	trt	1
13587	D1	BRD-K47419679	LINCS	BRD-K47419679	LIMMA_t	trt	1
13588	D1	BRD-K47423282	LINCS	BRD-K47423282	LIMMA_t	trt	1
13589	D1	BRD-K47436535	LINCS	BRD-K47436535	LIMMA_t	trt	1
13590	D1	BRD-K47492310	LINCS	BRD-K47492310	LIMMA_t	trt	1
13591	D1	BRD-K47497589	LINCS	BRD-K47497589	LIMMA_t	trt	1
13592	D1	BRD-K47499097	LINCS	BRD-K47499097	LIMMA_t	trt	1
13593	D1	BRD-K47501069	LINCS	BRD-K47501069	LIMMA_t	trt	1
13594	D1	BL003-049-HDAC3	LINCS	BRD-K47503321	LIMMA_t	trt	1
13595	D1	BRD-K47514459	LINCS	BRD-K47514459	LIMMA_t	trt	1
13596	D1	BRD-K47519681	LINCS	BRD-K47519681	LIMMA_t	trt	1
13597	D1	BRD-K47520858	LINCS	BRD-K47520858	LIMMA_t	trt	1
13598	D1	BRD-K47533800	LINCS	BRD-K47533800	LIMMA_t	trt	1
13599	D1	BRD-K47533918	LINCS	BRD-K47533918	LIMMA_t	trt	1
13600	D1	BRD-K47549778	LINCS	BRD-K47549778	LIMMA_t	trt	1
13601	D1	BRD-K47555438	LINCS	BRD-K47555438	LIMMA_t	trt	1
13602	D1	BRD-K47558670	LINCS	BRD-K47558670	LIMMA_t	trt	1
13603	D1	BRD-K47569804	LINCS	BRD-K47569804	LIMMA_t	trt	1
13604	D1	BRD-K47570616	LINCS	BRD-K47570616	LIMMA_t	trt	1
13605	D1	BRD-K47571551	LINCS	BRD-K47571551	LIMMA_t	trt	1
13606	D1	BRD-K47586560	LINCS	BRD-K47586560	LIMMA_t	trt	1
13607	D1	BRD-K47587697	LINCS	BRD-K47587697	LIMMA_t	trt	1
13608	D1	BRD-K47588363	LINCS	BRD-K47588363	LIMMA_t	trt	1
13609	D1	BRD-K47593849	LINCS	BRD-K47593849	LIMMA_t	trt	1
13610	D1	BRD-K47597660	LINCS	BRD-K47597660	LIMMA_t	trt	1
13611	D1	BRD-K47612243	LINCS	BRD-K47612243	LIMMA_t	trt	1
13612	D1	ST-4042556	LINCS	BRD-K47622659	LIMMA_t	trt	1
13613	D1	BRD-K47630323	LINCS	BRD-K47630323	LIMMA_t	trt	1
13614	D1	BRD-K47636083	LINCS	BRD-K47636083	LIMMA_t	trt	1
13615	D1	BRD-K47647527	LINCS	BRD-K47647527	LIMMA_t	trt	1
13616	D1	BRD-K47662318	LINCS	BRD-K47662318	LIMMA_t	trt	1
13617	D1	BRD-K47663354	LINCS	BRD-K47663354	LIMMA_t	trt	1
13618	D1	BRD-K47664103	LINCS	BRD-K47664103	LIMMA_t	trt	1
13619	D1	BG-1001	LINCS	BRD-K47664560	LIMMA_t	trt	1
13620	D1	BRD-K47686040	LINCS	BRD-K47686040	LIMMA_t	trt	1
13621	D1	BRD-K47686295	LINCS	BRD-K47686295	LIMMA_t	trt	1
13622	D1	BRD-K47686314	LINCS	BRD-K47686314	LIMMA_t	trt	1
13623	D1	BRD-K47691029	LINCS	BRD-K47691029	LIMMA_t	trt	1
13624	D1	BRD-K47692589	LINCS	BRD-K47692589	LIMMA_t	trt	1
13625	D1	BRD-K47716199	LINCS	BRD-K47716199	LIMMA_t	trt	1
13626	D1	BRD-K47716724	LINCS	BRD-K47716724	LIMMA_t	trt	1
13627	D1	BRD-K47724214	LINCS	BRD-K47724214	LIMMA_t	trt	1
13628	D1	BRD-K47724900	LINCS	BRD-K47724900	LIMMA_t	trt	1
13629	D1	BRD-K47728674	LINCS	BRD-K47728674	LIMMA_t	trt	1
13630	D1	BRD-K47771675	LINCS	BRD-K47771675	LIMMA_t	trt	1
13631	D1	BRD-K47786739	LINCS	BRD-K47786739	LIMMA_t	trt	1
13632	D1	BRD-K47788371	LINCS	BRD-K47788371	LIMMA_t	trt	1
13633	D1	BRD-K47788798	LINCS	BRD-K47788798	LIMMA_t	trt	1
13634	D1	BRD-K47804338	LINCS	BRD-K47804338	LIMMA_t	trt	1
13635	D1	BRD-K47810177	LINCS	BRD-K47810177	LIMMA_t	trt	1
13636	D1	BRD-K47811236	LINCS	BRD-K47811236	LIMMA_t	trt	1
13637	D1	BRD-K47812430	LINCS	BRD-K47812430	LIMMA_t	trt	1
13638	D1	BRD-K47826846	LINCS	BRD-K47826846	LIMMA_t	trt	1
13639	D1	floxuridine	LINCS	BRD-K47832606	LIMMA_t	trt	0
13640	D1	BRD-K47881779	LINCS	BRD-K47881779	LIMMA_t	trt	1
13641	D1	nalidixic-acid	LINCS	BRD-K47886988	LIMMA_t	trt	1
13642	D1	BRD-K47906330	LINCS	BRD-K47906330	LIMMA_t	trt	1
13643	D1	BRD-K47926873	LINCS	BRD-K47926873	LIMMA_t	trt	1
13644	D1	BRD-K47950966	LINCS	BRD-K47950966	LIMMA_t	trt	1
13645	D1	BRD-K47971885	LINCS	BRD-K47971885	LIMMA_t	trt	1
13646	D1	BX-795	LINCS	BRD-K47983010	LIMMA_t	trt	1
13647	D1	BRD-K47994485	LINCS	BRD-K47994485	LIMMA_t	trt	1
13648	D1	BRD-K48001367	LINCS	BRD-K48001367	LIMMA_t	trt	1
13649	D1	BRD-K48005659	LINCS	BRD-K48005659	LIMMA_t	trt	1
13650	D1	BRD-K48005755	LINCS	BRD-K48005755	LIMMA_t	trt	1
13651	D1	BG-1004	LINCS	BRD-K48006774	LIMMA_t	trt	1
13652	D1	BRD-K48019220	LINCS	BRD-K48019220	LIMMA_t	trt	1
13653	D1	BRD-K48023456	LINCS	BRD-K48023456	LIMMA_t	trt	1
13654	D1	BRD-K48030215	LINCS	BRD-K48030215	LIMMA_t	trt	1
13655	D1	BRD-K48031880	LINCS	BRD-K48031880	LIMMA_t	trt	1
13656	D1	BRD-K48035058	LINCS	BRD-K48035058	LIMMA_t	trt	1
13657	D1	BRD-K48038858	LINCS	BRD-K48038858	LIMMA_t	trt	1
13658	D1	BRD-K48040318	LINCS	BRD-K48040318	LIMMA_t	trt	1
13659	D1	BRD-K48047626	LINCS	BRD-K48047626	LIMMA_t	trt	1
13660	D1	BRD-K48047846	LINCS	BRD-K48047846	LIMMA_t	trt	1
13661	D1	BRD-K48052985	LINCS	BRD-K48052985	LIMMA_t	trt	1
13662	D1	BRD-K48053776	LINCS	BRD-K48053776	LIMMA_t	trt	1
13663	D1	BRD-K48058738	LINCS	BRD-K48058738	LIMMA_t	trt	1
13664	D1	BRD-K48066866	LINCS	BRD-K48066866	LIMMA_t	trt	1
13665	D1	BRD-K48076585	LINCS	BRD-K48076585	LIMMA_t	trt	1
13666	D1	BRD-K48089931	LINCS	BRD-K48089931	LIMMA_t	trt	1
13667	D1	BRD-K48097043	LINCS	BRD-K48097043	LIMMA_t	trt	1
13668	D1	prostaglandin-e1	LINCS	BRD-K48099440	LIMMA_t	trt	0
13669	D1	BRD-K48102470	LINCS	BRD-K48102470	LIMMA_t	trt	1
13670	D1	BRD-K48105325	LINCS	BRD-K48105325	LIMMA_t	trt	1
13671	D1	BRD-K48114548	LINCS	BRD-K48114548	LIMMA_t	trt	1
13672	D1	BRD-K48116811	LINCS	BRD-K48116811	LIMMA_t	trt	1
13673	D1	BRD-K48138407	LINCS	BRD-K48138407	LIMMA_t	trt	1
13674	D1	BRD-K48140215	LINCS	BRD-K48140215	LIMMA_t	trt	1
13675	D1	BRD-K48150994	LINCS	BRD-K48150994	LIMMA_t	trt	1
13676	D1	BRD-K48183516	LINCS	BRD-K48183516	LIMMA_t	trt	1
13677	D1	BRD-K48193278	LINCS	BRD-K48193278	LIMMA_t	trt	1
13678	D1	BRD-K48195969	LINCS	BRD-K48195969	LIMMA_t	trt	1
13679	D1	BRD-K48199580	LINCS	BRD-K48199580	LIMMA_t	trt	1
13680	D1	BRD-K48211485	LINCS	BRD-K48211485	LIMMA_t	trt	1
13681	D1	BRD-K48211564	LINCS	BRD-K48211564	LIMMA_t	trt	1
13682	D1	BRD-K48222931	LINCS	BRD-K48222931	LIMMA_t	trt	1
13683	D1	BRD-K48225424	LINCS	BRD-K48225424	LIMMA_t	trt	1
13684	D1	BRD-K48228567	LINCS	BRD-K48228567	LIMMA_t	trt	1
13685	D1	BRD-K48230737	LINCS	BRD-K48230737	LIMMA_t	trt	1
13686	D1	BRD-K48241951	LINCS	BRD-K48241951	LIMMA_t	trt	1
13687	D1	BRD-K48243375	LINCS	BRD-K48243375	LIMMA_t	trt	1
13688	D1	BRD-K48254300	LINCS	BRD-K48254300	LIMMA_t	trt	1
13689	D1	BRD-K48257023	LINCS	BRD-K48257023	LIMMA_t	trt	1
13690	D1	BRD-K48263651	LINCS	BRD-K48263651	LIMMA_t	trt	1
13691	D1	BRD-K48270072	LINCS	BRD-K48270072	LIMMA_t	trt	1
13692	D1	BRD-K48279074	LINCS	BRD-K48279074	LIMMA_t	trt	1
13693	D1	BRD-K48296029	LINCS	BRD-K48296029	LIMMA_t	trt	1
13694	D1	BRD-K48306626	LINCS	BRD-K48306626	LIMMA_t	trt	1
13695	D1	BRD-K48307191	LINCS	BRD-K48307191	LIMMA_t	trt	1
13696	D1	BRD-K48327915	LINCS	BRD-K48327915	LIMMA_t	trt	1
13697	D1	BRD-K48332509	LINCS	BRD-K48332509	LIMMA_t	trt	1
13698	D1	BRD-K48332988	LINCS	BRD-K48332988	LIMMA_t	trt	1
13699	D1	BRD-K48336086	LINCS	BRD-K48336086	LIMMA_t	trt	1
13700	D1	BRD-K48350747	LINCS	BRD-K48350747	LIMMA_t	trt	1
13701	D1	BRD-K48374441	LINCS	BRD-K48374441	LIMMA_t	trt	1
13702	D1	BRD-K48383713	LINCS	BRD-K48383713	LIMMA_t	trt	1
13703	D1	BRD-K48388979	LINCS	BRD-K48388979	LIMMA_t	trt	1
13704	D1	BRD-K48415574	LINCS	BRD-K48415574	LIMMA_t	trt	1
13705	D1	BRD-K48421284	LINCS	BRD-K48421284	LIMMA_t	trt	1
13706	D1	BRD-K48424967	LINCS	BRD-K48424967	LIMMA_t	trt	1
13707	D1	BRD-K48427969	LINCS	BRD-K48427969	LIMMA_t	trt	1
13708	D1	BRD-K48431707	LINCS	BRD-K48431707	LIMMA_t	trt	1
13709	D1	BRD-K48433912	LINCS	BRD-K48433912	LIMMA_t	trt	1
13710	D1	BRD-K48454318	LINCS	BRD-K48454318	LIMMA_t	trt	1
13711	D1	BRD-K48457318	LINCS	BRD-K48457318	LIMMA_t	trt	1
13712	D1	BRD-K48463604	LINCS	BRD-K48463604	LIMMA_t	trt	1
13713	D1	BRD-K48465004	LINCS	BRD-K48465004	LIMMA_t	trt	1
13714	D1	cefmetazole	LINCS	BRD-K48470486	LIMMA_t	trt	1
13715	D1	BRD-K48475203	LINCS	BRD-K48475203	LIMMA_t	trt	1
13716	D1	BRD-K48478472	LINCS	BRD-K48478472	LIMMA_t	trt	1
13717	D1	BRD-K48479537	LINCS	BRD-K48479537	LIMMA_t	trt	1
13718	D1	BRD-K48492265	LINCS	BRD-K48492265	LIMMA_t	trt	1
13719	D1	BRD-K48505466	LINCS	BRD-K48505466	LIMMA_t	trt	1
13720	D1	BRD-K48508383	LINCS	BRD-K48508383	LIMMA_t	trt	1
13721	D1	BRD-K48515753	LINCS	BRD-K48515753	LIMMA_t	trt	1
